location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Sierra Leone,SLE,2021-06-13,,,,,,1204,,,,,151
Sierra Leone,SLE,2021-06-14,91789,77958,13831,,,1254,1.15,0.98,0.17,,157
Sierra Leone,SLE,2021-06-15,,,,,,1319,,,,,165
Sierra Leone,SLE,2021-06-16,,,,,,1090,,,,,137
Sierra Leone,SLE,2021-06-17,,,,,,861,,,,,108
Sierra Leone,SLE,2021-06-18,,,,,,876,,,,,110
Sierra Leone,SLE,2021-06-19,,,,,,891,,,,,112
Sierra Leone,SLE,2021-06-20,97315,82145,15170,,,906,1.22,1.03,0.19,,114
Sierra Leone,SLE,2021-06-21,,,,,,2009,,,,,252
Sierra Leone,SLE,2021-06-22,,,,,,3097,,,,,388
Sierra Leone,SLE,2021-06-23,,,,,,4185,,,,,525
Sierra Leone,SLE,2021-06-24,,,,,,5273,,,,,661
Sierra Leone,SLE,2021-06-25,,,,,,6361,,,,,797
Sierra Leone,SLE,2021-06-26,,,,,,7450,,,,,934
Sierra Leone,SLE,2021-06-27,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-06-28,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-06-29,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-06-30,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-07-01,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-07-02,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-07-03,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-07-04,,,,,,8538,,,,,1070
Sierra Leone,SLE,2021-07-05,225380,,,,,8538,2.83,,,,1070
Singapore,SGP,2021-01-11,3400,3400,,,,,0.06,0.06,,,
Singapore,SGP,2021-01-12,6200,6200,,,2800,2800,0.11,0.11,,,479
Singapore,SGP,2021-01-13,,,,,,4090,,,,,699
Singapore,SGP,2021-01-14,,,,,,4520,,,,,773
Singapore,SGP,2021-01-15,,,,,,4735,,,,,809
Singapore,SGP,2021-01-16,,,,,,4864,,,,,831
Singapore,SGP,2021-01-17,,,,,,4950,,,,,846
Singapore,SGP,2021-01-18,,,,,,5011,,,,,857
Singapore,SGP,2021-01-19,,,,,,5380,,,,,920
Singapore,SGP,2021-01-20,,,,,,5380,,,,,920
Singapore,SGP,2021-01-21,,,,,,5380,,,,,920
Singapore,SGP,2021-01-22,60000,60000,,,,5380,1.03,1.03,,,920
Singapore,SGP,2021-01-23,,,,,,6127,,,,,1047
Singapore,SGP,2021-01-24,,,,,,6874,,,,,1175
Singapore,SGP,2021-01-25,,,,,,7621,,,,,1303
Singapore,SGP,2021-01-26,,,,,,8369,,,,,1431
Singapore,SGP,2021-01-27,113050,113000,50,,,9116,1.93,1.93,0.0,,1558
Singapore,SGP,2021-01-28,,,,,,9847,,,,,1683
Singapore,SGP,2021-01-29,,,,,,10579,,,,,1808
Singapore,SGP,2021-01-30,,,,,,10563,,,,,1806
Singapore,SGP,2021-01-31,155050,155000,50,,,10547,2.65,2.65,0.0,,1803
Singapore,SGP,2021-02-01,,,,,,10885,,,,,1861
Singapore,SGP,2021-02-02,181000,175000,6000,,,11223,3.09,2.99,0.1,,1918
Singapore,SGP,2021-02-03,,,,,,11046,,,,,1888
Singapore,SGP,2021-02-04,,,,,,10886,,,,,1861
Singapore,SGP,2021-02-05,,,,,,10725,,,,,1833
Singapore,SGP,2021-02-06,,,,,,10564,,,,,1806
Singapore,SGP,2021-02-07,,,,,,10404,,,,,1778
Singapore,SGP,2021-02-08,,,,,,9889,,,,,1690
Singapore,SGP,2021-02-09,,,,,,9375,,,,,1602
Singapore,SGP,2021-02-10,256000,250000,6000,,,9375,4.38,4.27,0.1,,1602
Singapore,SGP,2021-02-11,,,,,,9893,,,,,1691
Singapore,SGP,2021-02-12,,,,,,10411,,,,,1780
Singapore,SGP,2021-02-13,,,,,,10929,,,,,1868
Singapore,SGP,2021-02-14,,,,,,11446,,,,,1956
Singapore,SGP,2021-02-15,,,,,,11964,,,,,2045
Singapore,SGP,2021-02-16,,,,,,12482,,,,,2134
Singapore,SGP,2021-02-17,,,,,,13000,,,,,2222
Singapore,SGP,2021-02-18,360000,250000,110000,,,13000,6.15,4.27,1.88,,2222
Singapore,SGP,2021-02-19,,,,,,13286,,,,,2271
Singapore,SGP,2021-02-20,,,,,,13572,,,,,2320
Singapore,SGP,2021-02-21,,,,,,13859,,,,,2369
Singapore,SGP,2021-02-22,,,,,,14145,,,,,2418
Singapore,SGP,2021-02-23,,,,,,14431,,,,,2467
Singapore,SGP,2021-02-24,,,,,,14717,,,,,2516
Singapore,SGP,2021-02-25,,,,,,15004,,,,,2565
Singapore,SGP,2021-02-26,,,,,,15004,,,,,2565
Singapore,SGP,2021-02-27,,,,,,15004,,,,,2565
Singapore,SGP,2021-02-28,,,,,,15004,,,,,2565
Singapore,SGP,2021-03-01,525039,317715,207324,,,15004,8.97,5.43,3.54,,2565
Singapore,SGP,2021-03-02,,,,,,14763,,,,,2523
Singapore,SGP,2021-03-03,,,,,,14523,,,,,2482
Singapore,SGP,2021-03-04,565000,350000,215000,,,14282,9.66,5.98,3.67,,2441
Singapore,SGP,2021-03-05,,,,,,13615,,,,,2327
Singapore,SGP,2021-03-06,,,,,,12948,,,,,2213
Singapore,SGP,2021-03-07,596000,379000,217000,,,12281,10.19,6.48,3.71,,2099
Singapore,SGP,2021-03-08,611314,392620,218694,,15314,12325,10.45,6.71,3.74,,2107
Singapore,SGP,2021-03-09,,,,,,14118,,,,,2413
Singapore,SGP,2021-03-10,,,,,,15911,,,,,2720
Singapore,SGP,2021-03-11,,,,,,17705,,,,,3026
Singapore,SGP,2021-03-12,,,,,,19925,,,,,3406
Singapore,SGP,2021-03-13,,,,,,22144,,,,,3785
Singapore,SGP,2021-03-14,,,,,,24364,,,,,4165
Singapore,SGP,2021-03-15,792423,549254,243169,,,25873,13.54,9.39,4.16,,4422
Singapore,SGP,2021-03-16,,,,,,27880,,,,,4766
Singapore,SGP,2021-03-17,,,,,,29888,,,,,5109
Singapore,SGP,2021-03-18,,,,,,31896,,,,,5452
Singapore,SGP,2021-03-19,,,,,,33903,,,,,5795
Singapore,SGP,2021-03-20,,,,,,35911,,,,,6138
Singapore,SGP,2021-03-21,,,,,,37919,,,,,6482
Singapore,SGP,2021-03-22,1071908,771297,300611,,,39926,18.32,13.18,5.14,,6825
Singapore,SGP,2021-03-23,1109000,799000,310000,,37092,39522,18.96,13.66,5.3,,6756
Singapore,SGP,2021-03-24,,,,,,38816,,,,,6635
Singapore,SGP,2021-03-25,,,,,,38110,,,,,6514
Singapore,SGP,2021-03-26,,,,,,37404,,,,,6393
Singapore,SGP,2021-03-27,,,,,,36698,,,,,6273
Singapore,SGP,2021-03-28,,,,,,35992,,,,,6152
Singapore,SGP,2021-03-29,1318912,943307,375605,,,35286,22.54,16.12,6.42,,6031
Singapore,SGP,2021-03-30,,,,,,35676,,,,,6098
Singapore,SGP,2021-03-31,,,,,,36366,,,,,6216
Singapore,SGP,2021-04-01,,,,,,37056,,,,,6334
Singapore,SGP,2021-04-02,,,,,,37747,,,,,6452
Singapore,SGP,2021-04-03,1518000,1050000,468000,,,38437,25.95,17.95,8.0,,6570
Singapore,SGP,2021-04-04,,,,,,40559,,,,,6933
Singapore,SGP,2021-04-05,,,,,,42681,,,,,7295
Singapore,SGP,2021-04-06,1667522,1131658,535864,,,44113,28.5,19.34,9.16,,7540
Singapore,SGP,2021-04-07,,,,,,44929,,,,,7680
Singapore,SGP,2021-04-08,,,,,,45745,,,,,7819
Singapore,SGP,2021-04-09,,,,,,46562,,,,,7959
Singapore,SGP,2021-04-10,,,,,,47378,,,,,8098
Singapore,SGP,2021-04-11,,,,,,46762,,,,,7993
Singapore,SGP,2021-04-12,,,,,,46146,,,,,7888
Singapore,SGP,2021-04-13,,,,,,45530,,,,,7782
Singapore,SGP,2021-04-14,,,,,,45530,,,,,7782
Singapore,SGP,2021-04-15,,,,,,45530,,,,,7782
Singapore,SGP,2021-04-16,,,,,,45530,,,,,7782
Singapore,SGP,2021-04-17,,,,,,45530,,,,,7782
Singapore,SGP,2021-04-18,2213888,1364124,849764,,,45530,37.84,23.32,14.53,,7782
Singapore,SGP,2021-04-19,,,,,,45023,,,,,7696
Singapore,SGP,2021-04-20,,,,,,44515,,,,,7609
Singapore,SGP,2021-04-21,,,,,,44007,,,,,7522
Singapore,SGP,2021-04-22,,,,,,43499,,,,,7435
Singapore,SGP,2021-04-23,,,,,,42991,,,,,7348
Singapore,SGP,2021-04-24,,,,,,42483,,,,,7262
Singapore,SGP,2021-04-25,,,,,,41975,,,,,7175
Singapore,SGP,2021-04-26,,,,,,41975,,,,,7175
Singapore,SGP,2021-04-27,,,,,,41975,,,,,7175
Singapore,SGP,2021-04-28,,,,,,41975,,,,,7175
Singapore,SGP,2021-04-29,,,,,,41975,,,,,7175
Singapore,SGP,2021-04-30,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-01,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-02,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-03,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-04,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-05,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-06,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-07,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-08,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-09,,,,,,41975,,,,,7175
Singapore,SGP,2021-05-10,3137330,1852684,1284646,,,41975,53.63,31.67,21.96,,7175
Singapore,SGP,2021-05-11,,,,,,38963,,,,,6660
Singapore,SGP,2021-05-12,,,,,,35950,,,,,6145
Singapore,SGP,2021-05-13,3200000,1900000,1300000,,,32938,54.7,32.48,22.22,,5630
Singapore,SGP,2021-05-14,,,,,,34337,,,,,5869
Singapore,SGP,2021-05-15,,,,,,35736,,,,,6108
Singapore,SGP,2021-05-16,,,,,,37135,,,,,6347
Singapore,SGP,2021-05-17,3407068,1966524,1440544,,,38534,58.24,33.61,24.62,,6587
Singapore,SGP,2021-05-18,,,,,,42117,,,,,7199
Singapore,SGP,2021-05-19,,,,,,45700,,,,,7812
Singapore,SGP,2021-05-20,,,,,,49283,,,,,8424
Singapore,SGP,2021-05-21,,,,,,48455,,,,,8282
Singapore,SGP,2021-05-22,,,,,,47627,,,,,8141
Singapore,SGP,2021-05-23,,,,,,46799,,,,,7999
Singapore,SGP,2021-05-24,3728869,2112450,1616419,,,45972,63.74,36.11,27.63,,7858
Singapore,SGP,2021-05-25,,,,,,45910,,,,,7847
Singapore,SGP,2021-05-26,,,,,,45848,,,,,7837
Singapore,SGP,2021-05-27,,,,,,45787,,,,,7826
Singapore,SGP,2021-05-28,,,,,,45725,,,,,7816
Singapore,SGP,2021-05-29,,,,,,45664,,,,,7805
Singapore,SGP,2021-05-30,,,,,,45602,,,,,7795
Singapore,SGP,2021-05-31,4047651,2281154,1766497,,,45540,69.19,38.99,30.19,,7784
Singapore,SGP,2021-06-01,,,,,,46063,,,,,7874
Singapore,SGP,2021-06-02,,,,,,46587,,,,,7963
Singapore,SGP,2021-06-03,,,,,,47110,,,,,8053
Singapore,SGP,2021-06-04,,,,,,47633,,,,,8142
Singapore,SGP,2021-06-05,,,,,,48156,,,,,8231
Singapore,SGP,2021-06-06,,,,,,48679,,,,,8321
Singapore,SGP,2021-06-07,4392067,2503814,1888253,,,49202,75.07,42.8,32.28,,8410
Singapore,SGP,2021-06-08,,,,,,48282,,,,,8253
Singapore,SGP,2021-06-09,,,,,,47362,,,,,8096
Singapore,SGP,2021-06-10,,,,,,46441,,,,,7938
Singapore,SGP,2021-06-11,,,,,,45521,,,,,7781
Singapore,SGP,2021-06-12,,,,,,44601,,,,,7624
Singapore,SGP,2021-06-13,,,,,,43680,,,,,7466
Singapore,SGP,2021-06-14,4691386,2700446,1990940,,,42760,80.19,46.16,34.03,,7309
Singapore,SGP,2021-06-15,,,,,,43542,,,,,7443
Singapore,SGP,2021-06-16,,,,,,44323,,,,,7576
Singapore,SGP,2021-06-17,,,,,,45105,,,,,7710
Singapore,SGP,2021-06-18,,,,,,45886,,,,,7843
Singapore,SGP,2021-06-19,,,,,,46668,,,,,7977
Singapore,SGP,2021-06-20,,,,,,47450,,,,,8111
Singapore,SGP,2021-06-21,5029006,2971570,2057436,,,48231,85.96,50.79,35.17,,8244
Singapore,SGP,2021-06-22,,,,,,48215,,,,,8241
Singapore,SGP,2021-06-23,,,,,,48198,,,,,8238
Singapore,SGP,2021-06-24,,,,,,48181,,,,,8236
Singapore,SGP,2021-06-25,,,,,,48164,,,,,8233
Singapore,SGP,2021-06-26,,,,,,48147,,,,,8230
Singapore,SGP,2021-06-27,,,,,,48131,,,,,8227
Singapore,SGP,2021-06-28,5365803,3271610,2094193,,,48114,91.72,55.92,35.8,,8224
Singapore,SGP,2021-06-29,,,,,,47877,,,,,8184
Singapore,SGP,2021-06-30,,,,,,47639,,,,,8143
Singapore,SGP,2021-07-01,,,,,,47402,,,,,8102
Singapore,SGP,2021-07-02,5551613,3426468,2125145,,,47165,94.89,58.57,36.33,,8062
Singapore,SGP,2021-07-03,5706932,3550181,2156751,,155319,62480,97.55,60.68,36.87,,10680
Singapore,SGP,2021-07-04,5780703,3608688,2172015,,73771,66145,98.81,61.68,37.13,,11306
Singapore,SGP,2021-07-05,5858571,3670862,2187709,,77868,70395,100.14,62.75,37.39,,12033
Singapore,SGP,2021-07-06,5933179,3729907,2203272,,74608,74418,101.42,63.76,37.66,,12720
Singapore,SGP,2021-07-07,,,,,,78731,,,,,13458
Singapore,SGP,2021-07-08,,,,,,83045,,,,,14195
Singapore,SGP,2021-07-09,6163124,3895149,2267975,,,87359,105.35,66.58,38.77,,14932
Singapore,SGP,2021-07-10,,,,,,75405,,,,,12889
Singapore,SGP,2021-07-11,,,,,,75102,,,,,12837
Singapore,SGP,2021-07-12,6378063,4022809,2367424,,,74213,109.02,68.76,40.47,,12685
Singapore,SGP,2021-07-13,6440735,4052434,2420824,,62672,72508,110.09,69.27,41.38,,12394
Singapore,SGP,2021-07-14,,,,,,71555,,,,,12231
Singapore,SGP,2021-07-15,,,,,,70603,,,,,12068
Singapore,SGP,2021-07-16,6650677,4118334,2609367,,,69650,113.68,70.39,44.6,,11905
Singapore,SGP,2021-07-17,6726540,4136551,2676171,,75863,70253,114.98,70.71,45.74,,12008
Singapore,SGP,2021-07-18,6794394,4153143,2747489,,67854,69711,116.14,70.99,46.96,,11916
Singapore,SGP,2021-07-19,6837200,4164922,2792430,,42806,65591,116.87,71.19,47.73,,11211
Singapore,SGP,2021-07-20,6837539,4165024,2792667,,339,56686,116.87,71.19,47.74,,9689
Singapore,SGP,2021-07-21,,,,,,56745,,,,,9699
Singapore,SGP,2021-07-22,6978317,4201110,2897480,,,56803,119.28,71.81,49.53,,9709
Singapore,SGP,2021-07-23,7060589,4217627,2963275,,82272,58559,120.69,72.09,50.65,,10009
Singapore,SGP,2021-07-24,7130781,4230379,3020766,,70192,57749,121.89,72.31,51.63,,9871
Singapore,SGP,2021-07-25,7192180,4242505,3070092,,61399,56827,122.94,72.52,52.48,,9713
Singapore,SGP,2021-07-26,7256331,4254789,3122180,,64151,59876,124.03,72.73,53.37,,10235
Singapore,SGP,2021-07-27,7305300,4267577,3158737,,48969,66823,124.87,72.95,53.99,,11422
Singapore,SGP,2021-07-28,,,,,,65669,,,,,11225
Singapore,SGP,2021-07-29,7429918,4290278,3261603,,,64514,127.0,73.33,55.75,,11027
Singapore,SGP,2021-07-30,7504554,4299667,3327272,,74636,63424,128.28,73.49,56.87,,10841
Singapore,SGP,2021-07-31,7576612,4307602,3391799,,72058,63690,129.51,73.63,57.98,,10887
Singapore,SGP,2021-08-01,7638279,4313182,3448193,,61667,63728,130.56,73.73,58.94,,10893
Singapore,SGP,2021-08-02,7703746,4321223,3505975,,65467,63916,131.68,73.86,59.93,,10925
Singapore,SGP,2021-08-03,7767442,4329956,3561452,,63696,66020,132.77,74.01,60.88,,11285
Singapore,SGP,2021-08-04,7831520,4337397,3618488,,64078,66273,133.86,74.14,61.85,,11328
Singapore,SGP,2021-08-05,,,,,,67398,,,,,11520
Singapore,SGP,2021-08-06,7971889,4351541,3744802,,,66762,136.26,74.38,64.01,,11412
Singapore,SGP,2021-08-07,8042596,4359495,3807652,,70707,66569,137.47,74.52,65.08,,11379
Singapore,SGP,2021-08-08,8103735,4367061,3862510,,61139,66494,138.52,74.65,66.02,,11366
Singapore,SGP,2021-08-09,8145237,4373550,3897650,,41502,63070,139.23,74.76,66.62,,10781
Singapore,SGP,2021-08-10,,,,,,67313,,,,,11506
Singapore,SGP,2021-08-11,8332030,4466037,3992931,,,71501,142.42,76.34,68.25,,12222
Singapore,SGP,2021-08-12,8429249,4485559,4071978,,97219,75364,144.08,76.67,69.6,,12882
Singapore,SGP,2021-08-13,,,,,,73756,,,,,12607
Singapore,SGP,2021-08-14,8547113,4507848,4169030,,,72074,146.1,77.05,71.26,,12320
Singapore,SGP,2021-08-15,,,,,,67179,,,,,11483
Singapore,SGP,2021-08-16,,,,,,65090,,,,,11126
Singapore,SGP,2021-08-17,,,,,,55587,,,,,9501
Singapore,SGP,2021-08-18,,,,,,46085,,,,,7877
Singapore,SGP,2021-08-19,8681501,4543481,4266439,,,36036,148.39,77.66,72.93,,6160
Singapore,SGP,2021-08-20,8709548,4551878,4329835,,28047,31624,148.87,77.81,74.01,,5405
Singapore,SGP,2021-08-21,8734812,4559744,4337317,,25264,26814,149.3,77.94,74.14,,4583
Singapore,SGP,2021-08-22,8747449,4562947,4340364,,12637,24780,149.52,77.99,74.19,,4236
Singapore,SGP,2021-08-23,8765866,4567396,4344596,,18417,23571,149.84,78.07,74.26,,4029
Singapore,SGP,2021-08-24,8781330,4571609,4348604,,15464,21941,150.1,78.14,74.33,,3750
Singapore,SGP,2021-08-25,8796076,4576105,4355570,,14746,20208,150.35,78.22,74.45,,3454
Sint Maarten (Dutch part),SXM,2021-05-07,24634,14678,9956,,,,57.45,34.23,23.22,,
Sint Maarten (Dutch part),SXM,2021-05-08,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-09,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-10,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-11,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-12,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-13,,,,,,212,,,,,4944
Sint Maarten (Dutch part),SXM,2021-05-14,26121,15304,10817,,,212,60.91,35.69,25.23,,4944
Sint Maarten (Dutch part),SXM,2021-05-15,,,,,,206,,,,,4804
Sint Maarten (Dutch part),SXM,2021-05-16,,,,,,199,,,,,4641
Sint Maarten (Dutch part),SXM,2021-05-17,,,,,,193,,,,,4501
Sint Maarten (Dutch part),SXM,2021-05-18,,,,,,186,,,,,4337
Sint Maarten (Dutch part),SXM,2021-05-19,,,,,,179,,,,,4174
Sint Maarten (Dutch part),SXM,2021-05-20,,,,,,173,,,,,4034
Sint Maarten (Dutch part),SXM,2021-05-21,27285,15906,11379,,,166,63.63,37.09,26.54,,3871
Sint Maarten (Dutch part),SXM,2021-05-22,,,,,,179,,,,,4174
Sint Maarten (Dutch part),SXM,2021-05-23,,,,,,191,,,,,4454
Sint Maarten (Dutch part),SXM,2021-05-24,,,,,,203,,,,,4734
Sint Maarten (Dutch part),SXM,2021-05-25,,,,,,216,,,,,5037
Sint Maarten (Dutch part),SXM,2021-05-26,,,,,,228,,,,,5317
Sint Maarten (Dutch part),SXM,2021-05-27,,,,,,240,,,,,5597
Sint Maarten (Dutch part),SXM,2021-05-28,29055,17024,12031,,,253,67.76,39.7,28.06,,5900
Sint Maarten (Dutch part),SXM,2021-05-29,,,,,,277,,,,,6460
Sint Maarten (Dutch part),SXM,2021-05-30,,,,,,302,,,,,7043
Sint Maarten (Dutch part),SXM,2021-05-31,,,,,,326,,,,,7602
Sint Maarten (Dutch part),SXM,2021-06-01,,,,,,351,,,,,8185
Sint Maarten (Dutch part),SXM,2021-06-02,,,,,,375,,,,,8745
Sint Maarten (Dutch part),SXM,2021-06-03,,,,,,400,,,,,9328
Sint Maarten (Dutch part),SXM,2021-06-04,32025,18558,13467,,,424,74.68,43.28,31.4,,9888
Sint Maarten (Dutch part),SXM,2021-06-05,,,,,,405,,,,,9445
Sint Maarten (Dutch part),SXM,2021-06-06,,,,,,385,,,,,8978
Sint Maarten (Dutch part),SXM,2021-06-07,,,,,,366,,,,,8535
Sint Maarten (Dutch part),SXM,2021-06-08,,,,,,346,,,,,8069
Sint Maarten (Dutch part),SXM,2021-06-09,,,,,,327,,,,,7626
Sint Maarten (Dutch part),SXM,2021-06-10,,,,,,307,,,,,7159
Sint Maarten (Dutch part),SXM,2021-06-11,34039,19541,14498,,,288,79.38,45.57,33.81,,6716
Sint Maarten (Dutch part),SXM,2021-06-12,,,,,,291,,,,,6786
Sint Maarten (Dutch part),SXM,2021-06-13,,,,,,294,,,,,6856
Sint Maarten (Dutch part),SXM,2021-06-14,,,,,,297,,,,,6926
Sint Maarten (Dutch part),SXM,2021-06-15,,,,,,300,,,,,6996
Sint Maarten (Dutch part),SXM,2021-06-16,,,,,,304,,,,,7089
Sint Maarten (Dutch part),SXM,2021-06-17,,,,,,307,,,,,7159
Sint Maarten (Dutch part),SXM,2021-06-18,36209,20358,15851,,,310,84.44,47.47,36.96,,7229
Sint Maarten (Dutch part),SXM,2021-06-19,,,,,,308,,,,,7183
Sint Maarten (Dutch part),SXM,2021-06-20,,,,,,306,,,,,7136
Sint Maarten (Dutch part),SXM,2021-06-21,,,,,,305,,,,,7113
Sint Maarten (Dutch part),SXM,2021-06-22,,,,,,303,,,,,7066
Sint Maarten (Dutch part),SXM,2021-06-23,,,,,,301,,,,,7019
Sint Maarten (Dutch part),SXM,2021-06-24,,,,,,299,,,,,6973
Sint Maarten (Dutch part),SXM,2021-06-25,38290,21130,17160,,,297,89.29,49.27,40.02,,6926
Sint Maarten (Dutch part),SXM,2021-06-26,,,,,,279,,,,,6506
Sint Maarten (Dutch part),SXM,2021-06-27,,,,,,260,,,,,6063
Sint Maarten (Dutch part),SXM,2021-06-28,,,,,,242,,,,,5643
Sint Maarten (Dutch part),SXM,2021-06-29,,,,,,223,,,,,5200
Sint Maarten (Dutch part),SXM,2021-06-30,,,,,,204,,,,,4757
Sint Maarten (Dutch part),SXM,2021-07-01,,,,,,186,,,,,4337
Sint Maarten (Dutch part),SXM,2021-07-02,39460,21649,17811,,,167,92.02,50.49,41.53,,3894
Sint Maarten (Dutch part),SXM,2021-07-03,,,,,,187,,,,,4361
Sint Maarten (Dutch part),SXM,2021-07-04,,,,,,206,,,,,4804
Sint Maarten (Dutch part),SXM,2021-07-05,,,,,,226,,,,,5270
Sint Maarten (Dutch part),SXM,2021-07-06,,,,,,246,,,,,5737
Sint Maarten (Dutch part),SXM,2021-07-07,,,,,,265,,,,,6180
Sint Maarten (Dutch part),SXM,2021-07-08,,,,,,285,,,,,6646
Sint Maarten (Dutch part),SXM,2021-07-09,41593,22630,18963,,,305,96.99,52.77,44.22,,7113
Sint Maarten (Dutch part),SXM,2021-07-10,,,,,,293,,,,,6833
Sint Maarten (Dutch part),SXM,2021-07-11,,,,,,282,,,,,6576
Sint Maarten (Dutch part),SXM,2021-07-12,,,,,,271,,,,,6320
Sint Maarten (Dutch part),SXM,2021-07-13,,,,,,259,,,,,6040
Sint Maarten (Dutch part),SXM,2021-07-14,,,,,,248,,,,,5783
Sint Maarten (Dutch part),SXM,2021-07-15,,,,,,237,,,,,5527
Sint Maarten (Dutch part),SXM,2021-07-16,43170,23528,19642,,,225,100.67,54.87,45.8,,5247
Sint Maarten (Dutch part),SXM,2021-07-17,,,,,,211,,,,,4920
Sint Maarten (Dutch part),SXM,2021-07-18,,,,,,197,,,,,4594
Sint Maarten (Dutch part),SXM,2021-07-19,,,,,,182,,,,,4244
Sint Maarten (Dutch part),SXM,2021-07-20,,,,,,168,,,,,3918
Sint Maarten (Dutch part),SXM,2021-07-21,,,,,,153,,,,,3568
Sint Maarten (Dutch part),SXM,2021-07-22,,,,,,139,,,,,3241
Sint Maarten (Dutch part),SXM,2021-07-23,44042,23885,20157,,,125,102.71,55.7,47.01,,2915
Sint Maarten (Dutch part),SXM,2021-07-24,,,,,,133,,,,,3102
Sint Maarten (Dutch part),SXM,2021-07-25,,,,,,142,,,,,3311
Sint Maarten (Dutch part),SXM,2021-07-26,,,,,,151,,,,,3521
Sint Maarten (Dutch part),SXM,2021-07-27,,,,,,160,,,,,3731
Sint Maarten (Dutch part),SXM,2021-07-28,,,,,,169,,,,,3941
Sint Maarten (Dutch part),SXM,2021-07-29,,,,,,177,,,,,4128
Sint Maarten (Dutch part),SXM,2021-07-30,45346,24242,21104,,,186,105.75,56.53,49.21,,4337
Sint Maarten (Dutch part),SXM,2021-07-31,,,,,,183,,,,,4268
Sint Maarten (Dutch part),SXM,2021-08-01,,,,,,180,,,,,4198
Sint Maarten (Dutch part),SXM,2021-08-02,,,,,,177,,,,,4128
Sint Maarten (Dutch part),SXM,2021-08-03,,,,,,174,,,,,4058
Sint Maarten (Dutch part),SXM,2021-08-04,,,,,,171,,,,,3988
Sint Maarten (Dutch part),SXM,2021-08-05,,,,,,168,,,,,3918
Sint Maarten (Dutch part),SXM,2021-08-06,46497,24545,21952,,,164,108.43,57.24,51.19,,3824
Sint Maarten (Dutch part),SXM,2021-08-07,,,,,,147,,,,,3428
Sint Maarten (Dutch part),SXM,2021-08-08,,,,,,129,,,,,3008
Sint Maarten (Dutch part),SXM,2021-08-09,46616,24599,22017,,,111,108.71,57.36,51.34,,2588
Sint Maarten (Dutch part),SXM,2021-08-10,,,,,,104,,,,,2425
Sint Maarten (Dutch part),SXM,2021-08-11,,,,,,97,,,,,2262
Sint Maarten (Dutch part),SXM,2021-08-12,,,,,,91,,,,,2122
Sint Maarten (Dutch part),SXM,2021-08-13,47084,24797,22287,,,84,109.8,57.83,51.97,,1959
Sint Maarten (Dutch part),SXM,2021-08-14,,,,,,89,,,,,2075
Sint Maarten (Dutch part),SXM,2021-08-15,,,,,,95,,,,,2215
Sint Maarten (Dutch part),SXM,2021-08-16,,,,,,101,,,,,2355
Sint Maarten (Dutch part),SXM,2021-08-17,,,,,,95,,,,,2215
Sint Maarten (Dutch part),SXM,2021-08-18,,,,,,90,,,,,2099
Sint Maarten (Dutch part),SXM,2021-08-19,,,,,,84,,,,,1959
Sint Maarten (Dutch part),SXM,2021-08-20,47636,25005,22631,,,79,111.09,58.31,52.78,,1842
Slovakia,SVK,2021-01-04,0,0,,,,,0.0,0.0,,,
Slovakia,SVK,2021-01-05,425,425,,,425,425,0.01,0.01,,,78
Slovakia,SVK,2021-01-06,6618,6618,,,6193,3309,0.12,0.12,,,606
Slovakia,SVK,2021-01-07,13707,13707,,,7089,4569,0.25,0.25,,,837
Slovakia,SVK,2021-01-08,20742,20742,,,7035,5186,0.38,0.38,,,950
Slovakia,SVK,2021-01-09,22351,22351,,,1609,4470,0.41,0.41,,,819
Slovakia,SVK,2021-01-10,25396,25396,,,3045,4233,0.47,0.47,,,775
Slovakia,SVK,2021-01-11,29451,29451,,,4055,4207,0.54,0.54,,,771
Slovakia,SVK,2021-01-12,40131,40131,,,10680,5672,0.74,0.74,,,1039
Slovakia,SVK,2021-01-13,46887,46887,,,6756,5753,0.86,0.86,,,1054
